Year,Field,Transect,Plot,Group,Cover_Bareground,Cover_Litter,Cover_Group
1994,76,R,8,NA,0,0.29,0.03
1994,76,R,8,Forb_Perennial,0,0.29,0.1
1994,76,R,9,C4S_Perennial,0.01,0.38,0.18
1994,76,R,9,Leg_Perennial,0.01,0.38,0.03
1994,76,R,9,C3_Perennial,0.01,0.38,0.25
1994,76,R,9,NA,0.01,0.38,0.05
1994,76,R,9,Forb_Perennial,0.01,0.38,0.1
1994,76,R,10,C4S_Perennial,0,0.4,0.23
1994,76,R,10,Leg_Perennial,0,0.4,0.07
1994,76,R,10,C3_Perennial,0,0.4,0.2
1994,76,R,10,Forb_Perennial,0,0.4,0.1
1994,76,R,11,C4S_Perennial,0.2,0,0.42
1994,76,R,11,Leg_Perennial,0.2,0,0.1
1994,76,R,11,C3_Perennial,0.2,0,0.15
1994,76,R,11,NA,0.2,0,0.03
1994,76,R,11,Forb_Perennial,0.2,0,0.1
1994,76,R,12,C4S_Perennial,0,0.31,0.36
1994,76,R,12,Leg_Perennial,0,0.31,0.06
1994,76,R,12,C3_Perennial,0,0.31,0.16
1994,76,R,12,Forb_Perennial,0,0.31,0.11
1994,76,R,13,C4S_Perennial,0,0.3,0.33
1994,76,R,13,Leg_Perennial,0,0.3,0.07
1994,76,R,13,C3_Perennial,0,0.3,0.2
1994,76,R,13,Forb_Perennial,0,0.3,0.1
1994,76,R,14,C4S_Perennial,0,0.2275,0.37
1994,76,R,14,Leg_Perennial,0,0.2275,0.09
1994,76,R,14,C3_Perennial,0,0.2275,0.17
1994,76,R,14,Annual,0,0.2275,0.0025
1994,76,R,14,Forb_Perennial,0,0.2275,0.14
1994,76,R,15,C4S_Perennial,0,0.22,0.53
1994,76,R,15,Leg_Perennial,0,0.22,0.04
1994,76,R,15,C3_Perennial,0,0.22,0.11
1994,76,R,15,Forb_Perennial,0,0.22,0.1
1994,76,R,16,C4S_Perennial,0,0.2,0.55
1994,76,R,16,Leg_Perennial,0,0.2,0.09
1994,76,R,16,C3_Perennial,0,0.2,0.08
1994,76,R,16,Forb_Perennial,0,0.2,0.08
1994,76,R,17,C4S_Perennial,0,0.3475,0.36
1994,76,R,17,Forb_Perennial,0,0.3475,0.1025
1994,76,R,17,Leg_Perennial,0,0.3475,0.06
1994,76,R,17,C3_Perennial,0,0.3475,0.13
1994,76,R,18,C4S_Perennial,0,0.365,0.44
1994,76,R,18,Forb_Perennial,0,0.365,0.065
1994,76,R,18,Leg_Perennial,0,0.365,0.04
1994,76,R,18,C3_Perennial,0,0.365,0.07
1994,76,R,18,NA,0,0.365,0.02
1994,76,R,19,C4S_Perennial,0,0.3175,0.5
1994,76,R,19,Forb_Perennial,0,0.3175,0.0225
1994,76,R,19,Leg_Perennial,0,0.3175,0.08
1994,76,R,19,C3_Perennial,0,0.3175,0.08
1994,76,R,20,C4S_Perennial,0,0.25,0.6
1994,76,R,20,Forb_Perennial,0,0.25,0.03
1994,76,R,20,Leg_Perennial,0,0.25,0.02
1994,76,R,20,C3_Perennial,0,0.25,0.06
1994,76,R,20,NA,0,0.25,0.04
1994,76,R,21,C4S_Perennial,0,0.365,0.48
1994,76,R,21,Forb_Perennial,0,0.365,0.025
1994,76,R,21,Leg_Perennial,0,0.365,0.03
1994,76,R,21,C3_Perennial,0,0.365,0.06
1994,76,R,21,NA,0,0.365,0.04
1994,76,R,22,C4S_Perennial,0,0.385,0.55
1994,76,R,22,Forb_Perennial,0,0.385,0.015
1994,76,R,22,Annual,0,0.385,0.02
1994,76,R,22,Leg_Perennial,0,0.385,0.01
1994,76,R,22,C3_Perennial,0,0.385,0.01
1994,76,R,23,C4S_Perennial,0,0.31,0.55
1994,76,R,23,Leg_Perennial,0,0.31,0.04
1994,76,R,23,C3_Perennial,0,0.31,0.1
1994,76,R,24,C4S_Perennial,0,0.39,0.53
1994,76,R,24,Forb_Perennial,0,0.39,0.02
1994,76,R,24,Leg_Perennial,0,0.39,0.01
1994,76,R,24,C3_Perennial,0,0.39,0.05
1994,76,R,25,C4S_Perennial,0,0.04,0.2
1994,76,R,25,Forb_Perennial,0,0.04,0.025
1994,76,R,25,Leg_Perennial,0,0.04,0.005
1994,76,R,25,C3_Perennial,0,0.04,0.03
1994,76,W,1,C4S_Perennial,0.15,0.225,0.49
1994,76,W,1,Annual,0.15,0.225,0.005
1994,76,W,1,C3_Perennial,0.15,0.225,0.07
1994,76,W,1,Forb_Perennial,0.15,0.225,0.06
1994,76,W,2,C4S_Perennial,0.04,0.3175,0.35
1994,76,W,2,Annual,0.04,0.3175,0.0025
1994,76,W,2,Leg_Perennial,0.04,0.3175,0.04
1994,76,W,2,C3_Perennial,0.04,0.3175,0.05
1994,76,W,2,NA,0.04,0.3175,0.05
1994,76,W,2,Forb_Perennial,0.04,0.3175,0.07
1994,76,W,3,C4S_Perennial,0.45,0.115,0.1125
1994,76,W,3,Forb_Perennial,0.45,0.115,0.0575
1994,76,W,3,Annual,0.45,0.115,0.0625
1994,76,W,3,C3_Perennial,0.45,0.115,0.2025
1994,76,W,4,Forb_Perennial,0,0.3,0.0075
1994,76,W,4,C4S_Perennial,0,0.3,0.505
1994,76,W,4,Leg_Perennial,0,0.3,0.0025
1994,76,W,4,C3_Perennial,0,0.3,0.08
1994,76,W,4,Annual,0,0.3,0.005
1994,76,W,4,NA,0,0.3,0.04
1994,76,W,5,C4S_Perennial,0.25,0.4675,0.12
1994,76,W,5,Forb_Perennial,0.25,0.4675,0.025
1994,76,W,5,Annual,0.25,0.4675,0.0025
1994,76,W,5,C3_Perennial,0.25,0.4675,0.13
1994,76,W,5,NA,0.25,0.4675,0.005
1994,76,W,6,C3_Perennial,0,0.1975,0.11
1994,76,W,6,C4S_Perennial,0,0.1975,0.4
1994,76,W,6,Forb_Perennial,0,0.1975,0.07
1994,76,W,6,NA,0,0.1975,0.17
1994,76,W,6,Leg_Perennial,0,0.1975,0.0025
1994,76,W,7,C4S_Perennial,0,0.2625,0.35
1994,76,W,7,Forb_Perennial,0,0.2625,0.0525
1994,76,W,7,NA,0,0.2625,0.2325
1994,76,W,7,Leg_Perennial,0,0.2625,0.0025
1994,76,W,7,C3_Perennial,0,0.2625,0.1
1994,76,W,8,C4S_Perennial,0,0.365,0.555
1994,76,W,8,Forb_Perennial,0,0.365,0.005
1994,76,W,8,Leg_Perennial,0,0.365,0.005
1994,76,W,8,C3_Perennial,0,0.365,0.07
1994,76,W,9,C4S_Perennial,0,0.11,0.8
1994,76,W,9,Leg_Perennial,0,0.11,0.07
1994,76,W,9,C3_Perennial,0,0.11,0.02
1994,76,W,10,C4S_Perennial,0,0.0975,0.67
1994,76,W,10,Forb_Perennial,0,0.0975,0.01
1994,76,W,10,NA,0,0.0975,0.0025
1994,76,W,10,Leg_Perennial,0,0.0975,0.1
1994,76,W,10,C3_Perennial,0,0.0975,0.12
1994,76,W,11,C4S_Perennial,0,0.355,0.47
1994,76,W,11,Annual,0,0.355,0.09
1994,76,W,11,Leg_Perennial,0,0.355,0.055
1994,76,W,11,Forb_Perennial,0,0.355,0.01
1994,76,W,11,C3_Perennial,0,0.355,0.02
1994,76,W,12,C4S_Perennial,0,0.265,0.6
1994,76,W,12,Forb_Perennial,0,0.265,0.035
1994,76,W,12,Annual,0,0.265,0.04
1994,76,W,12,Leg_Perennial,0,0.265,0.03
1994,76,W,12,C3_Perennial,0,0.265,0.03
1994,76,W,13,C4S_Perennial,0,0.355,0.59
1994,76,W,13,Forb_Perennial,0,0.355,0.0025
1994,76,W,13,Leg_Perennial,0,0.355,0.0325
1994,76,W,13,C3_Perennial,0,0.355,0.02
1994,76,W,14,C4S_Perennial,0,0.45,0.5
1994,76,W,14,Forb_Perennial,0,0.45,0.0025
1994,76,W,14,Annual,0,0.45,0.0175
1994,76,W,14,Leg_Perennial,0,0.45,0.03
1994,76,W,15,C4S_Perennial,0,0.36,0.545
1994,76,W,15,Forb_Perennial,0,0.36,0.01
1994,76,W,15,Annual,0,0.36,0.005
1994,76,W,15,Leg_Perennial,0,0.36,0.05
1994,76,W,15,C3_Perennial,0,0.36,0.03
1994,76,W,16,C4S_Perennial,0,0.2525,0.62
1994,76,W,16,Forb_Perennial,0,0.2525,0.0275
1994,76,W,16,Annual,0,0.2525,0.02
1994,76,W,16,Leg_Perennial,0,0.2525,0.06
1994,76,W,16,C3_Perennial,0,0.2525,0.02
1994,76,W,17,C4S_Perennial,0,0.36,0.57
1994,76,W,17,Leg_Perennial,0,0.36,0.02
1994,76,W,17,C3_Perennial,0,0.36,0.01
1994,76,W,17,NA,0,0.36,0.04
1994,76,W,18,C4S_Perennial,0,0.115,0.615
1994,76,W,18,Annual,0,0.115,0.06
1994,76,W,18,Leg_Perennial,0,0.115,0.1
1994,76,W,18,C3_Perennial,0,0.115,0.04
1994,76,W,18,NA,0,0.115,0.07
1994,76,W,19,C4S_Perennial,0,0.085,0.71
1994,76,W,19,Leg_Perennial,0,0.085,0.15
1994,76,W,19,Forb_Perennial,0,0.085,0.01
1994,76,W,19,C3_Perennial,0,0.085,0.03
1994,76,W,19,Annual,0,0.085,0.0025
1994,76,W,19,NA,0,0.085,0.0125
1994,76,W,20,C4S_Perennial,0,0.44,0.46
1994,76,W,20,Leg_Perennial,0,0.44,0.07
1994,76,W,20,C3_Perennial,0,0.44,0.03
1994,76,W,21,C3_Perennial,0,0.385,0.035
1994,76,W,21,C4S_Perennial,0,0.385,0.5
1994,76,W,21,Leg_Perennial,0,0.385,0.08
1994,76,W,22,C4S_Perennial,0.02,0.435,0.35
1994,76,W,22,Annual,0.02,0.435,0.035
1994,76,W,22,Leg_Perennial,0.02,0.435,0.08
1994,76,W,22,Forb_Perennial,0.02,0.435,0.03
1994,76,W,22,C3_Perennial,0.02,0.435,0.05
1994,76,W,23,C4S_Perennial,0.06,0.445,0.35
1994,76,W,23,Leg_Perennial,0.06,0.445,0.08
1994,76,W,23,C3_Perennial,0.06,0.445,0.015
1994,76,W,23,Annual,0.06,0.445,0.01
1994,76,W,23,Forb_Perennial,0.06,0.445,0.04
1994,76,W,24,C4S_Perennial,0,0.46,0.4
1994,76,W,24,Annual,0,0.46,0.035
1994,76,W,24,Leg_Perennial,0,0.46,0.04
1994,76,W,24,Forb_Perennial,0,0.46,0.02
1994,76,W,24,C3_Perennial,0,0.46,0.045
1994,76,W,25,C4S_Perennial,0,0.455,0.4
1994,76,W,25,Forb_Perennial,0,0.455,0.02
1994,76,W,25,Leg_Perennial,0,0.455,0.07
1994,76,W,25,C3_Perennial,0,0.455,0.055
1994,76,Y,1,C4S_Perennial,0,0.205,0.5
1994,76,Y,1,Forb_Perennial,0,0.205,0.045
1994,76,Y,1,Annual,0,0.205,0.0225
1994,76,Y,1,Leg_Perennial,0,0.205,0.0075
1994,76,Y,1,C3_Perennial,0,0.205,0.02
1994,76,Y,2,C4S_Perennial,0,0.425,0.5
1994,76,Y,2,Forb_Perennial,0,0.425,0.0175
1994,76,Y,2,NA,0,0.425,0.0025
1994,76,Y,2,Leg_Perennial,0,0.425,0.0225
1994,76,Y,2,C3_Perennial,0,0.425,0.02
1994,76,Y,2,Annual,0,0.425,0.0025
1994,76,Y,3,C4S_Perennial,0,0.4425,0.47
1994,76,Y,3,Forb_Perennial,0,0.4425,0.035
1994,76,Y,3,Leg_Perennial,0,0.4425,0.025
1994,76,Y,3,Annual,0,0.4425,0.0025
1994,76,Y,3,C3_Perennial,0,0.4425,0.025
1994,76,Y,4,C4S_Perennial,0,0.7125,0.23
1994,76,Y,4,NA,0,0.7125,0.0025
1994,76,Y,4,Annual,0,0.7125,0.01
1994,76,Y,4,C3_Perennial,0,0.7125,0.04
1994,76,Y,4,Forb_Perennial,0,0.7125,0.005
1994,76,Y,5,C4S_Perennial,0,0.405,0.53
1994,76,Y,5,Forb_Perennial,0,0.405,0.0275
1994,76,Y,5,Leg_Perennial,0,0.405,0.0025
1994,76,Y,5,C3_Perennial,0,0.405,0.03
1994,76,Y,5,Annual,0,0.405,0.005
1994,76,Y,6,C4S_Perennial,0,0.4375,0.475
1994,76,Y,6,Leg_Perennial,0,0.4375,0.015
1994,76,Y,6,Annual,0,0.4375,0.0025
1994,76,Y,6,C3_Perennial,0,0.4375,0.03
1994,76,Y,6,Forb_Perennial,0,0.4375,0.02
1994,76,Y,7,C4S_Perennial,0,0.505,0.45
1994,76,Y,7,Forb_Perennial,0,0.505,0.025
1994,76,Y,7,C3_Perennial,0,0.505,0.02
1994,76,Y,8,C4S_Perennial,0,0.495,0.425
1994,76,Y,8,Leg_Perennial,0,0.495,0.025
1994,76,Y,8,C3_Perennial,0,0.495,0.035
1994,76,Y,8,Forb_Perennial,0,0.495,0.02
1994,76,Y,9,C4S_Perennial,0,0.385,0.56
1994,76,Y,9,Leg_Perennial,0,0.385,0.035
1994,76,Y,9,C3_Perennial,0,0.385,0.02
1994,76,Y,10,C4S_Perennial,0.0025,0.5525,0.375
1994,76,Y,10,Annual,0.0025,0.5525,0.0325
1994,76,Y,10,Leg_Perennial,0.0025,0.5525,0.0125
1994,76,Y,10,C3_Perennial,0.0025,0.5525,0.015
1994,76,Y,10,Forb_Perennial,0.0025,0.5525,0.01
1994,76,Y,11,C4S_Perennial,0,0.4975,0.47
1994,76,Y,11,Leg_Perennial,0,0.4975,0.0175
1994,76,Y,11,C3_Perennial,0,0.4975,0.015
1994,76,Y,12,C4S_Perennial,0,0.385,0.5525
1994,76,Y,12,Forb_Perennial,0,0.385,0.0075
1994,76,Y,12,NA,0,0.385,0.02
1994,76,Y,12,Leg_Perennial,0,0.385,0.015
1994,76,Y,12,C3_Perennial,0,0.385,0.02
1994,76,Y,13,C4S_Perennial,0,0.39,0.515
1994,76,Y,13,Forb_Perennial,0,0.39,0.06
1994,76,Y,13,Leg_Perennial,0,0.39,0.025
1994,76,Y,13,C3_Perennial,0,0.39,0.01
1994,76,Y,14,C4S_Perennial,0,0.535,0.38
1994,76,Y,14,Forb_Perennial,0,0.535,0.045
1994,76,Y,14,Leg_Perennial,0,0.535,0.0275
1994,76,Y,14,C3_Perennial,0,0.535,0.01
1994,76,Y,14,Annual,0,0.535,0.0025
1994,76,Y,15,C4S_Perennial,0,0.5275,0.41
1994,76,Y,15,Forb_Perennial,0,0.5275,0.005
1994,76,Y,15,Leg_Perennial,0,0.5275,0.045
1994,76,Y,15,C3_Perennial,0,0.5275,0.0125
1994,76,Y,16,C4S_Perennial,0.01,0.545,0.405
1994,76,Y,16,Forb_Perennial,0.01,0.545,0.005
1994,76,Y,16,Annual,0.01,0.545,0.025
1994,76,Y,16,C3_Perennial,0.01,0.545,0.01
1994,76,Y,17,C3_Perennial,0.01,0.475,0.025
1994,76,Y,17,C4S_Perennial,0.01,0.475,0.44
1994,76,Y,17,Forb_Perennial,0.01,0.475,0.04
1994,76,Y,17,Annual,0.01,0.475,0.01
1994,76,Y,18,C4S_Perennial,0.01,0.535,0.425
1994,76,Y,18,C3_Perennial,0.01,0.535,0.03
1994,76,Y,19,C4S_Perennial,0.02,0.43,0.475
1994,76,Y,19,Forb_Perennial,0.02,0.43,0.0225
1994,76,Y,19,Annual,0.02,0.43,0.03
1994,76,Y,19,C3_Perennial,0.02,0.43,0.0225
1994,76,Y,20,C4S_Perennial,0.0075,0.545,0.395
1994,76,Y,20,Forb_Perennial,0.0075,0.545,0.005
1994,76,Y,20,Leg_Perennial,0.0075,0.545,0.0075
1994,76,Y,20,C3_Perennial,0.0075,0.545,0.03
1994,76,Y,20,Annual,0.0075,0.545,0.01
1994,76,Y,21,C4S_Perennial,0,0.495,0.45
1994,76,Y,21,Forb_Perennial,0,0.495,0.0025
1994,76,Y,21,Annual,0,0.495,0.02
1994,76,Y,21,Leg_Perennial,0,0.495,0.0025
1994,76,Y,21,C3_Perennial,0,0.495,0.03
1994,76,Y,22,C3_Perennial,0.03,0.5825,0.045
1994,76,Y,22,C4S_Perennial,0.03,0.5825,0.27
1994,76,Y,22,Forb_Perennial,0.03,0.5825,0.06
1994,76,Y,22,Annual,0.03,0.5825,0.01
1994,76,Y,22,Leg_Perennial,0.03,0.5825,0.0025
1994,76,Y,23,C4S_Perennial,0,0.5975,0.285
1994,76,Y,23,Forb_Perennial,0,0.5975,0.075
1994,76,Y,23,Annual,0,0.5975,0.0025
1994,76,Y,23,NA,0,0.5975,0.0025
1994,76,Y,23,C3_Perennial,0,0.5975,0.035
1994,76,Y,24,C4S_Perennial,0,0.3625,0.42
1994,76,Y,24,Leg_Perennial,0,0.3625,0.0025
1994,76,Y,24,C3_Perennial,0,0.3625,0.08
1994,76,Y,24,Annual,0,0.3625,0.015
1994,76,Y,25,C4S_Perennial,0,0.05,0.37
1994,76,Y,25,NA,0,0.05,0.43
1994,76,Y,25,C3_Perennial,0,0.05,0.15
1994,77,G,1,Forb_Perennial,0.07625,0.54,0.04
1994,77,G,1,C4S_Perennial,0.07625,0.54,0.14
1994,77,G,1,Annual,0.07625,0.54,0.0275
1994,77,G,1,C3_Perennial,0.07625,0.54,0.1
1994,77,G,2,Forb_Perennial,0.125,0.5125,0.03
1994,77,G,2,C4S_Perennial,0.125,0.5125,0.08
1994,77,G,2,Annual,0.125,0.5125,0.0575
1994,77,G,2,C3_Perennial,0.125,0.5125,0.07
1994,77,G,3,C4S_Perennial,0.055,0.5425,0.06
1994,77,G,3,Annual,0.055,0.5425,0.0275
1994,77,G,3,Forb_Perennial,0.055,0.5425,0.09
1994,77,G,3,C3_Perennial,0.055,0.5425,0.12
1994,77,G,4,C4S_Perennial,0.16,0.32,0.08
1994,77,G,4,Annual,0.16,0.32,0.01
1994,77,G,4,Forb_Perennial,0.16,0.32,0.14
1994,77,G,4,C3_Perennial,0.16,0.32,0.08
1994,77,G,4,NA,0.16,0.32,0.05
1994,77,G,5,Forb_Perennial,0.06,0.5075,0.085
1994,77,G,5,C4S_Perennial,0.06,0.5075,0.13
1994,77,G,5,Annual,0.06,0.5075,0.0325
1994,77,G,5,C3_Perennial,0.06,0.5075,0.065
1994,77,G,5,NA,0.06,0.5075,0.05
1994,77,G,6,Forb_Perennial,0,0.51,0.095
1994,77,G,6,C4S_Perennial,0,0.51,0.3
1994,77,G,6,Annual,0,0.51,0.005
1994,77,G,6,C3_Perennial,0,0.51,0.03
1994,77,G,6,NA,0,0.51,0.06
1994,77,G,7,Forb_Perennial,0,0.555,0.065
1994,77,G,7,C4S_Perennial,0,0.555,0.3
1994,77,G,7,C3_Perennial,0,0.555,0.04
1994,77,G,7,NA,0,0.555,0.04
1994,77,G,8,Forb_Perennial,0,0.2775,0.1
1994,77,G,8,Annual,0,0.2775,0.0125
1994,77,G,8,C4S_Perennial,0,0.2775,0.45
1994,77,G,8,C3_Perennial,0,0.2775,0.08
1994,77,G,8,NA,0,0.2775,0.08
1994,77,G,9,C4S_Perennial,0.01,0.2875,0.35
1994,77,G,9,Annual,0.01,0.2875,0.01
1994,77,G,9,Forb_Perennial,0.01,0.2875,0.05
1994,77,G,9,C3_Perennial,0.01,0.2875,0.0725
1994,77,G,9,NA,0.01,0.2875,0.07
1994,77,G,10,C4S_Perennial,0.01,0.515,0.25
1994,77,G,10,Forb_Perennial,0.01,0.515,0.095
1994,77,G,10,Annual,0.01,0.515,0.005
1994,77,G,10,C3_Perennial,0.01,0.515,0.1
1994,77,G,10,NA,0.01,0.515,0.005
1994,77,G,11,C4S_Perennial,0.01,0.3975,0.4
1994,77,G,11,Annual,0.01,0.3975,0.0075
1994,77,G,11,Forb_Perennial,0.01,0.3975,0.08
1994,77,G,11,C3_Perennial,0.01,0.3975,0.105
1994,77,G,12,C4S_Perennial,0,0.435,0.43
1994,77,G,12,Forb_Perennial,0,0.435,0.055
1994,77,G,12,Annual,0,0.435,0.0125
1994,77,G,12,C3_Perennial,0,0.435,0.0325
1994,77,G,12,NA,0,0.435,0.03
1994,77,G,13,C4S_Perennial,0,0.3525,0.48
1994,77,G,13,Annual,0,0.3525,0.005
1994,77,G,13,Forb_Perennial,0,0.3525,0.05
1994,77,G,13,C3_Perennial,0,0.3525,0.11
1994,77,G,13,NA,0,0.3525,0.0025
1994,77,G,14,C4S_Perennial,0.04,0.52,0.15
1994,77,G,14,Forb_Perennial,0.04,0.52,0.11
1994,77,G,14,C3_Perennial,0.04,0.52,0.11
1994,77,G,14,NA,0.04,0.52,0.07
1994,77,G,15,Forb_Perennial,0,0.44,0.205
1994,77,G,15,C4S_Perennial,0,0.44,0.25
1994,77,G,15,Annual,0,0.44,0.0025
1994,77,G,15,C3_Perennial,0,0.44,0.02
1994,77,G,15,NA,0,0.44,0.0825
1994,77,G,16,C4S_Perennial,0,0.5,0.3325
1994,77,G,16,Annual,0,0.5,0.0125
1994,77,G,16,Forb_Perennial,0,0.5,0.135
1994,77,G,16,C3_Perennial,0,0.5,0.01
1994,77,G,16,NA,0,0.5,0.01
1994,77,G,17,C4S_Perennial,0.01,0.53,0.28
1994,77,G,17,Forb_Perennial,0.01,0.53,0.13
1994,77,G,17,C3_Perennial,0.01,0.53,0.02
1994,77,G,17,NA,0.01,0.53,0.01
1994,77,G,17,Annual,0.01,0.53,0.02
1994,77,G,18,Forb_Perennial,0.01,0.5775,0.1325
1994,77,G,18,Annual,0.01,0.5775,0.02
1994,77,G,18,C4S_Perennial,0.01,0.5775,0.15
1994,77,G,18,C3_Perennial,0.01,0.5775,0.09
1994,77,G,18,NA,0.01,0.5775,0.02
1994,77,G,19,C4S_Perennial,0,0.44,0.34
1994,77,G,19,Forb_Perennial,0,0.44,0.07
1994,77,G,19,C3_Perennial,0,0.44,0.06
1994,77,G,19,NA,0,0.44,0.09
1994,77,G,20,C4S_Perennial,0,0.415,0.3
1994,77,G,20,Forb_Perennial,0,0.415,0.12
1994,77,G,20,C3_Perennial,0,0.415,0.06
1994,77,G,20,NA,0,0.415,0.1
1994,77,G,20,Annual,0,0.415,0.005
1994,77,G,21,Forb_Perennial,0,0.3975,0.12
1994,77,G,21,C4S_Perennial,0,0.3975,0.22
1994,77,G,21,Annual,0,0.3975,0.0325
1994,77,G,21,C3_Perennial,0,0.3975,0.06
1994,77,G,21,NA,0,0.3975,0.17
1994,77,G,22,C4S_Perennial,0,0.51,0.35
1994,77,G,22,Forb_Perennial,0,0.51,0.01
1994,77,G,22,C3_Perennial,0,0.51,0.06
1994,77,G,22,NA,0,0.51,0.07
1994,77,G,23,C4S_Perennial,0,0.5,0.34
1994,77,G,23,C3_Perennial,0,0.5,0.1
1994,77,G,23,NA,0,0.5,0.06
1994,77,G,24,C3_Perennial,0,0.7,0.115
1994,77,G,24,C4S_Perennial,0,0.7,0.13
1994,77,G,24,NA,0,0.7,0.015
1994,77,G,24,Forb_Perennial,0,0.7,0.03
1994,77,G,24,Annual,0,0.7,0.01
1994,77,G,25,C4S_Perennial,0,0.55,0.3
1994,77,G,25,Forb_Perennial,0,0.55,0.05
1994,77,G,25,C3_Perennial,0,0.55,0.06
1994,77,G,25,NA,0,0.55,0.04
1994,77,R,1,C4S_Perennial,0.185,0.175,0.15
1994,77,R,1,Annual,0.185,0.175,0.045
1994,77,R,1,Leg_Perennial,0.185,0.175,0.03
1994,77,R,1,C3_Perennial,0.185,0.175,0.17
1994,77,R,1,NA,0.185,0.175,0.06
1994,77,R,2,C4S_Perennial,0.095,0.2425,0.35
1994,77,R,2,Annual,0.095,0.2425,0.0375
1994,77,R,2,C3_Perennial,0.095,0.2425,0.16
1994,77,R,2,Forb_Perennial,0.095,0.2425,0.02
1994,77,R,3,Forb_Perennial,0.08,0.28,0.0625
1994,77,R,3,C3_Perennial,0.08,0.28,0.16
1994,77,R,3,C4S_Perennial,0.08,0.28,0.28
1994,77,R,3,Annual,0.08,0.28,0.0175
1994,77,R,3,NA,0.08,0.28,0.04
1994,77,R,4,Forb_Perennial,0.15,0.3075,0.07
1994,77,R,4,C3_Perennial,0.15,0.3075,0.21
1994,77,R,4,Annual,0.15,0.3075,0.0775
1994,77,R,4,C4S_Perennial,0.15,0.3075,0.155
1994,77,R,4,NA,0.15,0.3075,0.03
1994,77,R,5,Forb_Perennial,0.055,0.2,0.085
1994,77,R,5,C3_Perennial,0.055,0.2,0.2225
1994,77,R,5,C4S_Perennial,0.055,0.2,0.25
1994,77,R,5,Annual,0.055,0.2,0.0225
1994,77,R,5,NA,0.055,0.2,0.11
1994,77,R,6,Forb_Perennial,0.02,0.34,0.11
1994,77,R,6,C4S_Perennial,0.02,0.34,0.26
1994,77,R,6,Annual,0.02,0.34,0.06
1994,77,R,6,C3_Perennial,0.02,0.34,0.18
1994,77,R,6,NA,0.02,0.34,0.01
1994,77,R,7,Forb_Perennial,0.02,0.2925,0.01
1994,77,R,7,C4S_Perennial,0.02,0.2925,0.43
1994,77,R,7,Annual,0.02,0.2925,0.045
1994,77,R,7,C3_Perennial,0.02,0.2925,0.1525
1994,77,R,7,NA,0.02,0.2925,0.03
1994,77,R,8,Forb_Perennial,0.01,0.3125,0.0075
1994,77,R,8,C4S_Perennial,0.01,0.3125,0.37
1994,77,R,8,Annual,0.01,0.3125,0.0975
1994,77,R,8,Leg_Perennial,0.01,0.3125,0.01
1994,77,R,8,C3_Perennial,0.01,0.3125,0.1025
1994,77,R,8,NA,0.01,0.3125,0.08
1994,77,R,9,Forb_Perennial,0.04,0.2025,0.11
1994,77,R,9,C4S_Perennial,0.04,0.2025,0.38
1994,77,R,9,Annual,0.04,0.2025,0.0425
1994,77,R,9,C3_Perennial,0.04,0.2025,0.135
1994,77,R,9,NA,0.04,0.2025,0.08
1994,77,R,10,Forb_Perennial,0,0.315,0.13
1994,77,R,10,C4S_Perennial,0,0.315,0.38
1994,77,R,10,Annual,0,0.315,0.0425
1994,77,R,10,Leg_Perennial,0,0.315,0.0025
1994,77,R,10,C3_Perennial,0,0.315,0.07
1994,77,R,10,NA,0,0.315,0.06
1994,77,R,11,C4S_Perennial,0,0.3675,0.54
1994,77,R,11,Forb_Perennial,0,0.3675,0.0025
1994,77,R,11,C3_Perennial,0,0.3675,0.07
1994,77,R,11,NA,0,0.3675,0.02
1994,77,R,12,Forb_Perennial,0.03,0.385,0.065
1994,77,R,12,C4S_Perennial,0.03,0.385,0.3
1994,77,R,12,C3_Perennial,0.03,0.385,0.12
1994,77,R,12,NA,0.03,0.385,0.04
1994,77,R,12,Annual,0.03,0.385,0.03
1994,77,R,13,Forb_Perennial,0,0.3125,0.12
1994,77,R,13,C4S_Perennial,0,0.3125,0.45
1994,77,R,13,C3_Perennial,0,0.3125,0.105
1994,77,R,13,NA,0,0.3125,0.01
1994,77,R,14,C4S_Perennial,0,0.36,0.46
1994,77,R,14,Forb_Perennial,0,0.36,0.01
1994,77,R,14,Annual,0,0.36,0.02
1994,77,R,14,C3_Perennial,0,0.36,0.13
1994,77,R,14,NA,0,0.36,0.02
1994,77,R,15,C4S_Perennial,0,0.22,0.69
1994,77,R,15,Forb_Perennial,0,0.22,0.01
1994,77,R,15,Leg_Perennial,0,0.22,0.02
1994,77,R,15,C3_Perennial,0,0.22,0.05
1994,77,R,15,Annual,0,0.22,0.01
1994,77,R,16,C4S_Perennial,0.01,0.41,0.49
1994,77,R,16,Annual,0.01,0.41,0.035
1994,77,R,16,C3_Perennial,0.01,0.41,0.05
1994,77,R,16,NA,0.01,0.41,0.005
1994,77,R,17,C4S_Perennial,0,0.34,0.44
1994,77,R,17,Forb_Perennial,0,0.34,0.03
1994,77,R,17,Leg_Perennial,0,0.34,0.01
1994,77,R,17,C3_Perennial,0,0.34,0.12
1994,77,R,17,NA,0,0.34,0.05
1994,77,R,17,Annual,0,0.34,0.01
1994,77,R,18,Forb_Perennial,0,0.34,0.08
1994,77,R,18,C4S_Perennial,0,0.34,0.44
1994,77,R,18,Annual,0,0.34,0.03
1994,77,R,18,C3_Perennial,0,0.34,0.11
